product_id,product_name,category,subcategory,importance_level,category_tags,category_count,product_family
9962,سيزر نكتار تمر هندي 1 لتر,other,,low,other,1,
7275,Scented Talc Powder,other,,low,other,1,
22657,Sparky Gaming Controller for Sony PS4,other,,low,other,1,
10353,Al-Wazeer Paper Towels 300 Sheets,other,,low,other,1,
19473,نادك حليب بنكهة المانجو 360 مل,dairy,dairy_products,critical,baking|cereals|chocolate_dessert|cooking|dairy|dairy_products|desserts|drinks|fresh_mango|fruits|ingredient|mango_juice|mango_smoothie|milkshakes|ramadan|saleeg|saudi_staples|tropical_fruits,18,milk_dairy
20743,المراعي عصير الفواكه المشكلة والليمون 200مل,fruits,citrus,high,citrus|desserts|drinks|fruits|ingredient|marinades|ramadan|rice_dishes|salad_dressings|sauces|soups,11,
27718,شطة كريستال الامريكية 177مل,other,,low,other,1,
1884,سفن دايز كرواسون بكريمة الكاكاو 6×55جم (نسخة),dairy,dairy_products,high,baking|baking_ingredients|cakes|chocolate_biscuit_dessert|chocolate_dishes|coffee|dairy|dairy_products|desserts|drinks|ice_cream|ingredient|sauces|soups,14,
7193,انجوي حلاوة لازالة الشعر بالليمون 250 جرام,fruits,citrus,high,citrus|desserts|drinks|fruits|ingredient|marinades|ramadan|rice_dishes|salad_dressings|sauces|soups,11,
19001,العلالي خليط المهلبية 6×85جم,condiments,condiments,medium,condiments|dressings|ingredient|marinades|pickles|salad|sauces,7,
19860,Safio Immune Support Strawberry Flavored Milk - 140ml,dairy,dairy_products,critical,baking|cereals|chocolate_biscuit_dessert|chocolate_dessert|cooking|dairy|dairy_products|desserts|dish|drinks|ingredient|milk|milkshakes|qeu_category|ramadan|saleeg|saudi|saudi_specialties|saudi_staples,19,milk_dairy
6295,Soothing and Hydrating Ampoule Mask with Heartleaf 27ml,other,,low,other,1,
17188,Memories Tea Biscuit,beverages,tea,critical,beverages|herbal_tea|hot_tea|iced_tea|ingredient|milk_tea|mint_tea|qeu_category|ramadan|saudi_staples|saudi_tea|tea,12,
27677,دوريتوس بنكهة الجبنة 31.8 جم,dairy,cheese,very_high,appetizers|baking|cheese|dairy|desserts|ingredient|pasta|pizza|ramadan|salads|samboosa_cheese|sandwiches|saudi_staples,13,cheese
28921,الناصرية دجاج مبرد 100جرام,protein,poultry,very_high,biryani|chicken_soup|frequent_purchase|grilled_chicken|ingredient|kabsa|machboos|poultry|protein|quaker_soup|ramadan|roasted_chicken|samboosa|saudi_staples|shawarma|shish_tawook,16,
12797,3-ply face mask,other,,low,other,1,
13212,كيس بيوتي مرطب شفاه بالموز,fruits,tropical_fruits,high,breakfast|cakes|fruit_salads|fruits|ingredient|smoothies|snacks|tropical_fruits,8,
20790,Digestive Biscuit,other,,low,other,1,
2989,كريم الحلزون 92 المطور  من كوسركس - 100غ,other,,low,other,1,
8361,روائح العطارة بهارات الدجاج 160جم,protein,poultry,very_high,biryani|blend_spices|chicken_soup|grilled_chicken|grilled_meats|ingredient|kabsa|machboos|meat_dishes|poultry|protein|quaker_soup|ramadan|rice_dishes|roasted_chicken|samboosa|saudi_staples|shawarma|shish_tawook|soups|spices|stews,22,
9732,سويس رول شوكولاتة 12×20جم,snacks,confectionery,high,baking|chocolate_bars|chocolate_biscuit_dessert|confectionery|desserts|drinks|ingredient|ramadan|snacks,9,
21178,Pril Dishwashing Liquid 1+1 Pack 1.25L,other,,low,frequent_purchase|other,2,
7576,IT Wafer Extra Hazelnut 24×29g,other,,low,other,1,
28069,عود لافر مبسوس العود النادر - 70جم,other,,low,other,1,
20019,برايد شبيه الجبن الكريمي,dairy,cheese,very_high,appetizers|baking|cheese|dairy|desserts|frequent_purchase|ingredient|pasta|pizza|ramadan|salads|samboosa_cheese|sandwiches|saudi_staples,14,cheese
550,Banana and Cocoa Cake 24×35 Grams,baking,baking_ingredients,critical,baking|baking_ingredients|cakes|chocolate_bars|chocolate_biscuit_dessert|chocolate_dishes|cocoa|confectionery|desserts|dish|drinks|ingredient|qeu_category|ramadan|saudi|saudi_specialties|snacks,17,
3608,بلاتينا ورق قصدير 55متر*300سم,fruits,dried_fruits,low,desserts|dried_figs|dried_fruits|fig_jam|fruits|ingredient|snacks,7,
24530,كيس بيوتي قناع ماسك بالعسل تن منت 30 مل,baking,sweeteners,very_high,baking|desserts|drinks|ingredient|marinades|ramadan|saudi_staples|sweeteners|tea,9,
24533,كيس بيوتي قناع ماسك بالفراولة تن منت 30 مل,other,,low,other,1,
24555,سويت زون مارشميلو حلوى ابيض 140جم,protein,eggs,critical,baking|breakfast|cooking|custards|desserts|eggs|ingredient|omelets|protein|ramadan|sauces|saudi_staples|soups,13,
3221,Nadec Natural Mixed Fruit Nectar with 8 Vitamins,other,,low,other,1,
17406,Al Rabie Mixed Berry Juice - 125ml,other,,low,other,1,
23636,شوكلاته توداي ستيفيا فانيليا 60 جم,flavorings,flavoring_extracts,medium,baking|cakes|custards|desserts|drinks|flavoring_extracts|flavorings|ice_cream|ingredient,9,
18290,Al Rabie Mixed Berry Juice - 185ml,other,,low,other,1,
18667,اورجنال برتقال وجزر,vegetables,root_vegetables,high,cakes|citrus|desserts|fruit_salads|fruits|ingredient|juices|quaker_soup|ramadan|rice_dishes|root_vegetables|salads|snacks|soups|stews|vegetables,16,
12994,كوفيكس كير غسول نسائي يومي بالنيلة المغربية للمناطق الحساسة- 215 مل,other,,low,other,1,
20479,Garnier Hair Color Color Naturals 7.7,other,,low,other,1,
18601,رضوي صدور دجاج طرية 450جم,protein,poultry,very_high,biryani|chicken_soup|frequent_purchase|grilled_chicken|ingredient|kabsa|machboos|poultry|protein|quaker_soup|ramadan|roasted_chicken|samboosa|saudi_staples|shawarma|shish_tawook,16,
5721,الخضار سبانخ,vegetables,leafy_greens,medium,fatayer_spinach|frequent_purchase|ingredient|leafy_greens|spinach_dishes|spinach_salad|spinach_soup|vegetables,8,
4470,Nahool Raisin Cake - 28g,other,,low,other,1,
8465,روما ابتيتو بيتزاء18.50جم,other,,low,other,1,
18767,Victoria Sliced Black Olives (Large) - 660g,other,,low,other,1,
20009,باربيكان علبه حمضيات,other,,low,other,1,
3432,الوطنية دجاج مبرد 1000جم,protein,poultry,very_high,biryani|chicken_soup|grilled_chicken|ingredient|kabsa|machboos|poultry|protein|quaker_soup|ramadan|roasted_chicken|samboosa|saudi_staples|shawarma|shish_tawook,15,
3964,Select Pine Floor Cleaner and Deodorizer 3L,other,,low,other,1,
21793,Almarai Chocolate Milk,dairy,dairy_products,critical,baking|cereals|chocolate|chocolate_bars|chocolate_biscuit_dessert|chocolate_dessert|confectionery|cooking|dairy|dairy_products|desserts|dish|drinks|ingredient|milk|milkshakes|qeu_category|ramadan|saleeg|saudi|saudi_specialties|saudi_staples|snacks,23,milk_dairy
9145,سكالا كريم وبلسم برازيل بالموز والباكوري - 1000 غرام,fruits,tropical_fruits,high,breakfast|cakes|fruit_salads|fruits|ingredient|smoothies|snacks|tropical_fruits,8,
12624,كريم ديبي وايت اس لتفتيح اليدين والوجه بعامل حماية 50+ من أي سي إم - 50 مل,other,,low,other,1,
18900,نونو بودرة حراري 200مل,other,,low,other,1,
23914,لوكا كريم الاساس - 05 اسبريسو,other,,low,other,1,
23076,The Laughing Cow Cheese Triangles,dairy,cheese,critical,appetizers|baking|cheese|dairy|desserts|dish|ingredient|pasta|pizza|qeu_category|ramadan|salads|samboosa|samboosa_cheese|sandwiches|saudi|saudi_specialties|saudi_staples,18,cheese
1891,Sunova Pine Disinfectant & Floor Cleaner - 3L,other,,low,other,1,
5003,Esnad Red Chili Powder - 90g,other,,low,other,1,
23624,Glo Bikini Whitening & Exfoliating Cream 50g,dairy,dairy_products,critical,baking|coffee|cream|dairy|dairy_products|desserts|ice_cream|ingredient|qeu_category|sauces|soups,11,
18487,برسيل جل لافندر 2.9+1 لتر مجانا,other,,low,other,1,
21145,برونتو تورتيلا ابيض 250 جم,protein,eggs,critical,baking|breakfast|cooking|custards|desserts|eggs|ingredient|omelets|protein|ramadan|sauces|saudi_staples|soups,13,
2409,Garden Olian - Body Soap and Scrub with Aker Fassi,other,,low,non_food|other,2,
5683,الخضار جوز الهند,nuts,nuts,high,baking|cakes|desserts|ice_cream|ingredient|nuts|ramadan|salads|snacks,9,
21803,Laughing Cow Cheese,dairy,cheese,critical,appetizers|baking|cheese|dairy|desserts|dish|ingredient|pasta|pizza|qeu_category|ramadan|salads|samboosa|samboosa_cheese|sandwiches|saudi|saudi_specialties|saudi_staples,18,cheese
6246,Stitch Challenge Toys,other,,low,other,1,
7574,Cocoa Cream Wafers 24×39.5g,baking,baking_ingredients,critical,baking|baking_ingredients|cakes|chocolate_bars|chocolate_biscuit_dessert|chocolate_dishes|cocoa|coffee|confectionery|cookies|cream|dairy|dairy_products|desserts|dish|drinks|ice_cream|ingredient|qeu_category|ramadan|sauces|saudi|saudi_specialties|snacks|soups|tea_biscuits,26,
9233,سلكت مطهر و معطر ارضيات بالورد 3 لتر,other,,low,other,1,
13199,كيس بيوتي صابونة حواجب عادي,other,,low,other,1,
16444,YC Whitening Facial Cleanser with Cucumber Extract 100ml,vegetables,cucumbers,very_high,cucumber|cucumbers|fattoush|ingredient|jajik|pickles|qeu_category|salads|snacks|vegetables|yogurt_dips,11,
22809,تلبيسة مقاعد امامية بشعار الاندية,other,,low,other,1,
24077,Hoto Bluetooth Headset 610,other,,low,other,1,
27365,ماري قولد شامبو بزيت التين الشوكي 500 مل,fruits,dried_fruits,low,desserts|dried_figs|dried_fruits|fig_jam|fruits|ingredient|snacks,7,
27937,عطر الفنادق معطر العندليب الاصلي 500,other,,low,other,1,
28010,عود لافر بخور العندليب 10جم,other,,low,other,1,
5695,الخضار ثوم اسود 50 جرام,vegetables,allium,critical,allium|dips|ingredient|jareesh|kabsa|marinades|meat_dishes|ramadan|rice_dishes|sauces|saudi_staples|soups|stews|vegetables,14,
10474,طعم الريف جبنة كريمية قابلة للدهن 900 جرام,dairy,cheese,very_high,appetizers|baking|cheese|dairy|desserts|frequent_purchase|ingredient|pasta|pizza|ramadan|salads|samboosa_cheese|sandwiches|saudi_staples,14,cheese
21404,نسكافية 3×1 بندق 24×18جم,other,,low,other,1,
25491,اوريو بسكويت بكريمة الشوكولاته الداكنة 12×35.5جم,snacks,cookies,high,baking|chocolate_biscuit_dessert|coffee|cookies|dairy|dairy_products|desserts|ice_cream|ingredient|ramadan|sauces|snacks|soups|tea_biscuits,14,
22533,اوكسي صابون اوتوماتيك نسيم الشرق 7 Kilo,other,,low,other,1,
28481,كازا مقشر السكر الرغوي للجسم بالمانجو 600 جم,fruits,tropical_fruits,medium,desserts|fresh_mango|fruits|ingredient|mango_juice|mango_smoothie|tropical_fruits,7,
15171,ميلي قناع روزماري نعناع لتقوية الشعر 340جم,herbs,fresh_herbs,high,desserts|dips|drinks|fresh_herbs|herbs|ingredient|jallab|laban|ramadan|salads|sauces|tea,12,
15294,ناو زيت الأفوكادو  118 مل,other,,low,other,1,
9224,سلكت صابون سائل يدين بالورد 1500 مل,other,,low,other,1,
5803,الخير تيرنا  تونة ماء وMLح كبير 185جم,other,,low,other,1,
27150,قودي زبدة فول سوداني كبير 800 جم,dairy,dairy_products,high,baking|bread|chocolate_dessert|cooking|dairy|dairy_products|desserts|ingredient|ramadan|sauces,10,ghee_fats
17684,داوني منعم الملابس المركز 1 لتر فانيلا ومسك,other,,low,other,1,
20226,امريكانا كوكيز شوكلت,other,,low,other,1,
13072,كولن مكنسة برميل 20 لتر جاف رطب 1600واط لون أصفر,other,,low,other,1,
607,Borqat Strawberry & Chocolate Lollipops – 18g,snacks,confectionery,high,baking|chocolate|chocolate_bars|chocolate_biscuit_dessert|confectionery|desserts|drinks|ingredient|qeu_category|ramadan|snacks,11,
20955,Almarai Long Life Strawberry Milk,dairy,dairy_products,critical,baking|cereals|chocolate_biscuit_dessert|chocolate_dessert|cooking|dairy|dairy_products|desserts|dish|drinks|ingredient|milk|milkshakes|qeu_category|ramadan|saleeg|saudi|saudi_specialties|saudi_staples,19,milk_dairy
21144,برونتو رقائق التورتيلا بالدقيق الاسمر 250غ,grains,flour,very_high,baking|batter|breads|coating|desserts|flour|grains|ingredient|pastries|ramadan|samboosa_dough|sauces|saudi_staples,13,
14629,معجون أسنان مارفيس مبيض بالنعناع 85 مل,protein,eggs,critical,baking|breakfast|cooking|custards|desserts|dips|drinks|eggs|fresh_herbs|herbs|ingredient|jallab|laban|omelets|protein|ramadan|salads|sauces|saudi_staples|soups|tea,21,
16169,دابر معجون أسنان الأعشاب بالملح والليمون + فرشاة 150 جرام,spices,seasonings,critical,all_recipes|citrus|desserts|drinks|fruits|ingredient|marinades|ramadan|rice_dishes|salad_dressings|sauces|saudi_staples|seasonings|soups|spices,15,
7910,Parachute Coconut Oil with Black Seed and Henna for Hair Strengthening and Shine - 200ml,other,,low,other,1,
18539,ابو جبل اوراق الشاي الكاملة 300جم,beverages,tea,critical,beverages|herbal_tea|hot_tea|iced_tea|ingredient|milk_tea|mint_tea|ramadan|saudi_staples|saudi_tea|tea,11,
24213,Fragrance Farras Strawberry Linen Freshener 400ml,other,,low,other,1,
6205,الطائي ورق عنب محشي 400 جرام,fruits,fruits,medium,desserts|fresh_grapes|fruits|grape_juice|ingredient|raisins,6,
17951,Americana Whole Sweet Corn,vegetables,grains_vegetables,low,corn_dishes|corn_salad|corn_soup|frequent_purchase|grains_vegetables|ingredient|sweet_corn|vegetables,8,
20984,Clorox Orange,other,,low,other,1,
1029,Tatlek Cherry-Flavored Jelly Candy – 170g,other,,low,other,1,
3603,Burgat Cola Gummy Candy 160g,other,,low,other,1,
9462,Sun Cola Refreshing Cola Drink - 125ml,other,,low,other,1,
6518,القمه اكياس نفايات 3+1 30 جالون,other,,low,other,1,
24809,فون مكس كيبل قماش تايب سي ايفون 2017,other,,low,other,1,
954,بيوديرما كريم  سیبیوم ھیدرا مرطب للبشرة الدھنیة 40 مل,other,,low,other,1,
20221,Fatika Almond Hair Oil,other,,low,other,1,
24306,Facial & Eyebrow Razor Blades No. 4,other,,low,other,1,
8431,روشن حلاوة جيلي بوني فروتي توت 200 جرام,other,,low,other,1,
18074,L'Oreal Paris Heller Expert Face Mask,other,,low,other,1,
24286,تايقر بلس بطاطس بطعم الكباب 13جم,vegetables,tubers,very_high,fried_potatoes|ingredient|kabsa|maqluba|moussaka|ramadan|roasted_vegetables|salads|saudi_staples|soups|tubers|vegetables,12,chips_snacks
23626,حدائق نيوم ورق عنب محشي باليمون 300 جم,fruits,citrus,high,citrus|desserts|drinks|fresh_grapes|fruits|grape_juice|ingredient|marinades|raisins|ramadan|rice_dishes|salad_dressings|sauces|soups,14,
27236,نسمة منتفخات الذرة بالفلفل الحار 80جم,vegetables,nightshades,medium,corn_dishes|corn_salad|corn_soup|fajitas|grains_vegetables|grilled_peppers|ingredient|nightshades|rice_dishes|salads|stuffed_peppers|sweet_corn|vegetables,13,
18897,ندى حليب كامل الدسم 3 لتر,dairy,dairy_products,critical,baking|cereals|chocolate_dessert|cooking|dairy|dairy_products|desserts|drinks|ingredient|milkshakes|ramadan|saleeg|saudi_staples,13,milk_dairy
17483,Ulker Layered Chocolate Wafer,snacks,confectionery,high,baking|chocolate|chocolate_bars|chocolate_biscuit_dessert|confectionery|desserts|drinks|ingredient|qeu_category|ramadan|snacks,11,
19071,Fruits Drink Strawberry Flavor,fruits,,very_high,fruits|qeu_category,2,
21126,Rani Orange Pulp Can,other,,low,other,1,
7172,أميريكان جاردن علبة تزيين الكرز  595  جرام,other,,low,other,1,rice_centric
18328,Vaseline Aloe Vera Jelly Care,other,,low,other,1,
18329,Garnier Ultra Doux Papaya,other,,low,other,1,
3638,Pepsi Carbonated Soft Drink 12 x 990ml,other,,low,other,1,
2385,Tide Power Gel Morning Fresh - 1.8L,other,,low,other,1,
4413,مزاج بفك توب تيوب حلقات باتيتو متنوع  14جم12ح (نسخة),other,,low,other,1,
27562,طيبة دجاج مرتديلا بالفلفل الحار 500 جم,protein,poultry,very_high,biryani|chicken_soup|fajitas|grilled_chicken|grilled_peppers|ingredient|kabsa|machboos|nightshades|poultry|protein|quaker_soup|ramadan|rice_dishes|roasted_chicken|salads|samboosa|saudi_staples|shawarma|shish_tawook|stuffed_peppers|vegetables,22,
