product_a,product_b,pair_count,score
19682,20296,2,0.13
20296,20548,2,0.13
20296,20559,2,0.13
730,3632,2,0.13
730,5746,2,0.13
730,5790,2,0.13
3770,5799,2,0.13
3770,16737,2,0.13
3770,18595,2,0.13
2017,23026,2,0.13
2017,3451,2,0.13
4603,6003,2,0.13
6003,9870,2,0.13
17988,29217,2,0.13
4062,29415,2,0.13
2691,29602,2,0.13
2019,26150,2,0.13
7133,10428,2,0.13
7133,10473,2,0.13
7133,14719,2,0.13
7133,20307,2,0.13
7133,20751,2,0.13
7133,26150,2,0.13
10428,10473,2,0.13
10428,14719,2,0.13
10428,20307,2,0.13
10428,20751,2,0.13
10428,26150,2,0.13
10473,14719,2,0.13
21397,27586,2,0.13
2137,3451,2,0.13
16255,17988,2,0.13
16255,18128,2,0.13
16255,18175,2,0.13
16255,20882,2,0.13
16255,21397,2,0.13
16255,24285,2,0.13
16255,27586,2,0.13
16255,29217,2,0.13
17988,18128,2,0.13
17988,18175,2,0.13
17988,20882,2,0.13
17988,21397,2,0.13
17988,24285,2,0.13
17988,27586,2,0.13
15928,20882,2,0.13
5708,20882,2,0.13
18128,18175,2,0.13
18128,20882,2,0.13
18128,21397,2,0.13
18128,24285,2,0.13
18128,27586,2,0.13
18128,29217,2,0.13
18175,20882,2,0.13
18175,21397,2,0.13
18175,24285,2,0.13
18175,27586,2,0.13
18175,29217,2,0.13
20882,24285,2,0.13
20882,27586,2,0.13
21397,24285,2,0.13
18034,27675,2,0.13
18034,28138,2,0.13
19604,21646,2,0.13
19604,27675,2,0.13
19604,28138,2,0.13
21646,27675,2,0.13
21397,29217,2,0.13
24285,27586,2,0.13
24285,29217,2,0.13
27586,29217,2,0.13
20882,22208,2,0.13
22208,29602,2,0.13
2515,5782,2,0.13
2515,5786,2,0.13
2515,5790,2,0.13
2515,7877,2,0.13
60,2019,2,0.13
60,7133,2,0.13
60,10428,2,0.13
60,10473,2,0.13
60,14719,2,0.13
60,26150,2,0.13
2019,7133,2,0.13
2019,10428,2,0.13
2019,10473,2,0.13
2019,14719,2,0.13
2868,3300,2,0.13
10146,22107,2,0.13
1441,5688,2,0.13
1441,12307,2,0.13
2017,5688,2,0.13
5786,7877,2,0.13
2482,21646,2,0.13
2482,27675,2,0.13
2482,28138,2,0.13
5628,15345,2,0.13
5628,18034,2,0.13
11006,28275,2,0.13
1618,2697,2,0.13
1618,3383,2,0.13
1618,3471,2,0.13
1618,4564,2,0.13
1618,12758,2,0.13
1618,23615,2,0.13
1618,27267,2,0.13
4549,7877,2,0.13
5702,7877,2,0.13
5782,7877,2,0.13
3444,16893,2,0.13
4564,16893,2,0.13
5688,16893,2,0.13
4549,22107,2,0.13
3300,10146,2,0.13
11440,28139,2,0.13
3076,13354,2,0.13
1931,5782,2,0.13
4549,22331,2,0.13
5782,22331,2,0.13
1097,3444,2,0.13
27675,28138,2,0.13
1918,16831,2,0.13
1918,17909,2,0.13
3442,10746,2,0.13
2515,5702,2,0.13
5628,21646,2,0.13
5628,27675,2,0.13
15345,18034,2,0.13
15345,19604,2,0.13
15345,21646,2,0.13
15345,27675,2,0.13
15345,28138,2,0.13
18034,19604,2,0.13
18034,21646,2,0.13
8583,11245,2,0.13
2691,6629,2,0.13
6617,11460,2,0.13
6617,28139,2,0.13
6617,28652,2,0.13
6617,29251,2,0.13
21646,28138,2,0.13
1153,27267,2,0.13
6629,12618,2,0.13
6625,21339,2,0.13
6629,21339,2,0.13
8852,11245,2,0.13
2482,5628,2,0.13
2482,15345,2,0.13
2482,18034,2,0.13
2482,19604,2,0.13
2551,3625,2,0.13
2551,8583,2,0.13
1378,2691,2,0.13
1378,6617,2,0.13
1378,6629,2,0.13
2691,3451,2,0.13
2691,6617,2,0.13
22693,29217,2,0.13
22693,29251,2,0.13
22693,29415,2,0.13
1097,16893,2,0.13
3444,5688,2,0.13
3811,28138,2,0.13
4082,25560,2,0.13
8136,8138,2,0.13
8136,28138,2,0.13
10146,10635,2,0.13
13108,23977,2,0.13
13108,23984,2,0.13
24703,24707,2,0.13
2291,28518,2,0.13
1788,4432,2,0.13
60,12618,2,0.13
19873,22123,2,0.13
4159,10502,2,0.13
10146,26823,2,0.13
21768,25560,2,0.13
3525,24233,2,0.13
1930,5746,2,0.13
1931,5670,2,0.13
2585,23977,2,0.13
2585,23984,2,0.13
3643,8496,2,0.13
3987,29289,2,0.13
21339,22693,2,0.13
21339,28275,2,0.13
21339,29217,2,0.13
21339,29251,2,0.13
21339,29415,2,0.13
3770,8494,2,0.13
3770,8496,2,0.13
3770,23977,2,0.13
3770,23984,2,0.13
8494,10146,2,0.13
8494,13108,2,0.13
8494,23977,2,0.13
8494,23984,2,0.13
8496,13108,2,0.13
8496,23977,2,0.13
8496,23984,2,0.13
6015,10146,2,0.13
6015,17299,2,0.13
2397,10146,2,0.13
4676,20337,2,0.13
4676,22123,2,0.13
7003,20526,2,0.13
13180,15203,2,0.13
13180,19590,2,0.13
13180,20109,2,0.13
24285,24287,2,0.13
17299,27274,2,0.13
2588,22123,2,0.13
4432,22123,2,0.13
6015,22295,2,0.13
3770,6687,2,0.13
4455,6687,2,0.13
6687,10146,2,0.13
6687,13108,2,0.13
2585,3770,2,0.13
2585,13108,2,0.13
4821,6195,2,0.13
6195,20337,2,0.13
2868,6694,2,0.13
10114,28139,2,0.13
10541,13108,2,0.13
26214,28139,2,0.13
1819,8852,2,0.13
644,4852,2,0.13
644,8546,2,0.13
644,28518,2,0.13
3625,5746,2,0.13
3625,8583,2,0.13
3625,8852,2,0.13
3625,11245,2,0.13
3625,17299,2,0.13
3625,22295,2,0.13
7003,20109,2,0.13
15203,20109,2,0.13
15203,20526,2,0.13
20109,20526,2,0.13
5786,20526,2,0.13
5790,7003,2,0.13
5790,13180,2,0.13
5790,15203,2,0.13
3946,20882,2,0.13
16393,22220,2,0.13
11468,23181,2,0.13
6625,17460,2,0.13
6625,29602,2,0.13
2551,11245,2,0.13
4821,10146,2,0.13
4821,13108,2,0.13
4821,20337,2,0.13
3471,8546,2,0.13
4159,17299,2,0.13
4159,22295,2,0.13
5746,25498,2,0.13
10502,25498,2,0.13
1819,10146,2,0.13
1819,25560,2,0.13
8852,21844,2,0.13
1846,4821,2,0.13
1846,6195,2,0.13
1868,4821,2,0.13
1868,6195,2,0.13
2868,4821,2,0.13
3770,4821,2,0.13
6195,22993,2,0.13
13180,20526,2,0.13
14667,22993,2,0.13
22946,22993,2,0.13
1293,14770,2,0.13
1293,28518,2,0.13
3383,28518,2,0.13
3724,25560,2,0.13
3724,28138,2,0.13
10114,26214,2,0.13
2025,6195,2,0.13
2025,10146,2,0.13
2025,14667,2,0.13
2025,22946,2,0.13
2025,22993,2,0.13
3355,11791,2,0.13
1153,4549,2,0.13
3471,4852,2,0.13
3451,8691,2,0.13
6947,8691,2,0.13
6947,18963,2,0.13
6947,29251,2,0.13
6947,29625,2,0.13
8691,18963,2,0.13
8691,29251,2,0.13
8691,29625,2,0.13
3210,4564,2,0.13
29289,29685,2,0.13
20882,25990,2,0.13
20764,20882,2,0.13
742,6947,2,0.13
742,8691,2,0.13
10146,22993,2,0.13
14667,22946,2,0.13
10146,14675,2,0.13
11791,28518,2,0.13
22295,27274,2,0.13
27273,27276,2,0.13
644,3471,2,0.13
644,4564,2,0.13
2868,22946,2,0.13
2868,22993,2,0.13
3658,6195,2,0.13
3658,14667,2,0.13
3658,22946,2,0.13
3658,22993,2,0.13
6195,14667,2,0.13
1496,6947,2,0.13
1496,8691,2,0.13
3451,6947,2,0.13
2276,3643,2,0.13
6195,22946,2,0.13
1097,4027,2,0.13
1097,4035,2,0.13
1097,28596,2,0.13
4027,4035,2,0.13
4027,22099,2,0.13
4027,28596,2,0.13
4035,22099,2,0.13
4035,28596,2,0.13
22099,28596,2,0.13
3770,20072,2,0.13
13108,20072,2,0.13
2025,2868,2,0.13
2025,3658,2,0.13
3643,11791,2,0.13
5773,6187,2,0.13
5773,28932,2,0.13
6187,10146,2,0.13
17975,20764,2,0.13
23485,28518,2,0.13
5786,18974,2,0.13
16390,28518,2,0.13
1788,23681,2,0.13
10146,23681,2,0.13
17299,23681,2,0.13
1788,5702,2,0.13
27270,27271,2,0.13
10146,20383,2,0.13
18005,20337,2,0.13
10146,19262,2,0.13
19262,20337,2,0.13
1845,20546,2,0.13
20098,20751,2,0.13
10146,19427,2,0.13
1097,19926,2,0.13
19926,22099,2,0.13
5688,6187,2,0.13
5790,20526,2,0.13
6003,7003,2,0.13
6003,13180,2,0.13
6003,15203,2,0.13
6003,20109,2,0.13
6003,20526,2,0.13
7003,13180,2,0.13
7003,15203,2,0.13
984,5786,2,0.13
984,6003,2,0.13
14833,21466,2,0.13
17243,21466,2,0.13
10175,24057,2,0.13
11125,28275,2,0.13
120,3451,2,0.13
3451,8058,2,0.13
3451,22442,2,0.13
7000,14216,2,0.13
22442,29602,2,0.13
7000,12307,2,0.13
120,24057,2,0.13
120,27267,2,0.13
3461,5673,2,0.13
3461,5688,2,0.13
10146,20546,2,0.13
17299,20546,2,0.13
5786,7003,2,0.13
5786,13180,2,0.13
5786,15203,2,0.13
29069,29070,2,0.13
20429,29251,2,0.13
20429,29581,2,0.13
18175,28275,2,0.13
1825,20882,2,0.13
24617,28275,2,0.13
4984,19012,2,0.13
19012,29289,2,0.13
3223,12864,2,0.13
27267,29232,2,0.13
815,4209,2,0.13
10175,11732,2,0.13
14833,17243,2,0.13
16740,21991,2,0.13
7000,29101,2,0.13
20546,22295,2,0.13
20546,24832,2,0.13
20546,28139,2,0.13
1845,9318,2,0.13
1845,20764,2,0.13
4549,12928,2,0.13
4564,12928,2,0.13
28518,28606,2,0.13
5302,18888,2,0.13
984,7003,2,0.13
984,13180,2,0.13
984,15203,2,0.13
984,20109,2,0.13
984,20526,2,0.13
24832,27518,2,0.13
5702,6963,2,0.13
5702,20546,2,0.13
5702,28139,2,0.13
6963,20546,2,0.13
2868,17674,2,0.13
3021,15203,2,0.13
3021,16831,2,0.13
6617,29602,2,0.13
815,13108,2,0.13
2691,29217,2,0.13
27267,29217,2,0.13
1815,20786,2,0.13
16393,20429,2,0.13
1852,16740,2,0.13
16740,21738,2,0.13
34,10146,2,0.13
34,13108,2,0.13
2116,22252,2,0.13
1097,20764,2,0.13
3666,25560,2,0.13
20745,25560,2,0.13
20764,22099,2,0.13
4695,17299,2,0.13
4695,22295,2,0.13
17299,27164,2,0.13
22295,27164,2,0.13
1788,27518,2,0.13
10146,27518,2,0.13
17299,27518,2,0.13
20337,27518,2,0.13
22295,27518,2,0.13
1097,3021,2,0.13
1097,4277,2,0.13
1097,22944,2,0.13
4852,5034,2,0.13
4852,28391,2,0.13
22099,28576,2,0.13
1941,4277,2,0.13
1941,10146,2,0.13
1941,18601,2,0.13
4209,20882,2,0.13
11732,20882,2,0.13
17625,20882,2,0.13
22236,24832,2,0.13
22236,25560,2,0.13
1948,5790,2,0.13
34,3770,2,0.13
1814,8583,2,0.13
1814,17032,2,0.13
1814,24057,2,0.13
11246,22099,2,0.13
4564,20815,2,0.13
20882,27415,2,0.13
1941,22944,2,0.13
3021,4277,2,0.13
3021,18601,2,0.13
3021,22944,2,0.13
4277,18601,2,0.13
4277,22944,2,0.13
26183,27518,2,0.13
2868,18370,2,0.13
12307,18370,2,0.13
1097,1941,2,0.13
14216,17150,2,0.13
14216,22230,2,0.13
17150,17460,2,0.13
17150,19590,2,0.13
17150,20882,2,0.13
17150,22230,2,0.13
17150,28275,2,0.13
17150,28818,2,0.13
18370,20307,2,0.13
20337,22099,2,0.13
6694,25988,2,0.13
20815,22862,2,0.13
20815,25988,2,0.13
20815,28518,2,0.13
22862,25988,2,0.13
22862,28518,2,0.13
24614,27583,2,0.13
4831,19873,2,0.13
14646,21451,2,0.13
15879,21451,2,0.13
3389,25157,2,0.13
9070,20882,2,0.13
3451,19682,2,0.13
1852,25987,2,0.13
3451,25987,2,0.13
21738,25987,2,0.13
21991,25987,2,0.13
25987,29251,2,0.13
3223,17150,2,0.13
3223,22230,2,0.13
5299,17150,2,0.13
5299,17460,2,0.13
14784,27267,2,0.13
3343,25157,2,0.13
5782,17674,2,0.13
19110,20337,2,0.13
1738,2397,2,0.13
3936,13825,2,0.13
1097,1788,2,0.13
1871,1941,2,0.13
1871,3021,2,0.13
1871,4277,2,0.13
1871,18601,2,0.13
1871,22944,2,0.13
1941,3021,2,0.13
5670,22862,2,0.13
5670,25988,2,0.13
15203,16831,2,0.13
20461,20882,2,0.13
3451,29091,2,0.13
14784,20882,2,0.13
5756,22309,2,0.13
10355,22810,2,0.13
2136,2868,2,0.13
7500,18295,2,0.13
3343,26593,2,0.13
3343,29581,2,0.13
3451,8181,2,0.13
7500,8176,2,0.13
7500,8181,2,0.13
7500,27270,2,0.13
11430,28275,2,0.13
8058,27267,2,0.13
8058,29251,2,0.13
5790,9870,2,0.13
8176,8181,2,0.13
8176,11460,2,0.13
8176,27270,2,0.13
8176,28139,2,0.13
8176,29251,2,0.13
8181,11460,2,0.13
1810,5701,2,0.13
1810,20764,2,0.13
4549,22309,2,0.13
8181,27270,2,0.13
8181,28139,2,0.13
8181,29251,2,0.13
11460,27270,2,0.13
27270,28139,2,0.13
27270,29251,2,0.13
1911,4564,2,0.13
5673,22862,2,0.13
6694,20815,2,0.13
6694,22862,2,0.13
24489,28139,2,0.13
28139,28933,2,0.13
3658,5688,2,0.13
1097,6469,2,0.13
1097,11246,2,0.13
1846,1948,2,0.13
1948,6469,2,0.13
6469,11246,2,0.13
6469,22099,2,0.13
5302,11246,2,0.13
1911,5790,2,0.13
4564,15701,2,0.13
18090,22606,2,0.13
2121,6993,2,0.13
15419,17299,2,0.13
10175,23065,2,0.13
24429,24782,2,0.13
6003,18090,2,0.13
10746,22053,2,0.13
10746,23515,2,0.13
8648,26593,2,0.13
8648,26594,2,0.13
3223,14784,2,0.13
3451,22252,2,0.13
3437,7500,2,0.13
3437,19590,2,0.13
3437,20882,2,0.13
20882,25987,2,0.13
5670,24429,2,0.13
5782,10175,2,0.13
3355,27409,2,0.13
17299,27409,2,0.13
22295,27409,2,0.13
23992,29101,2,0.13
29101,29602,2,0.13
1378,29602,2,0.13
3343,21135,2,0.13
902,25560,2,0.13
3343,7000,2,0.13
7500,22693,2,0.13
1847,8730,2,0.13
7000,12618,2,0.13
815,19590,2,0.13
3223,8058,2,0.13
3343,29101,2,0.13
1097,10175,2,0.13
1097,19590,2,0.13
19218,22606,2,0.13
19218,24487,2,0.13
19218,24488,2,0.13
19218,24489,2,0.13
24487,28139,2,0.13
3946,12618,2,0.13
5773,25987,2,0.13
1868,10502,2,0.13
1868,17945,2,0.13
1868,18465,2,0.13
4564,5183,2,0.13
1097,23065,2,0.13
5670,10175,2,0.13
4852,29251,2,0.13
5701,23298,2,0.13
4726,8201,2,0.13
4726,8583,2,0.13
4726,11239,2,0.13
4726,16393,2,0.13
8201,8583,2,0.13
8201,11239,2,0.13
8201,16393,2,0.13
8201,29289,2,0.13
8583,11239,2,0.13
11239,16393,2,0.13
11239,29289,2,0.13
7000,20812,2,0.13
3451,4622,2,0.13
3343,23992,2,0.13
15346,29251,2,0.13
1946,3383,2,0.13
2135,3451,2,0.13
2135,20882,2,0.13
1852,2868,2,0.13
1852,23992,2,0.13
24754,27409,2,0.13
2692,3637,2,0.13
3642,26593,2,0.13
3642,26594,2,0.13
4170,11400,2,0.13
11400,24057,2,0.13
1946,6625,2,0.13
3451,6625,2,0.13
3451,16991,2,0.13
1815,2135,2,0.13
24948,26594,2,0.13
4564,5126,2,0.13
120,3632,2,0.13
3632,5673,2,0.13
3343,17460,2,0.13
3343,29251,2,0.13
2869,3770,2,0.13
1367,21152,2,0.13
17583,19009,2,0.13
5750,19590,2,0.13
7500,12618,2,0.13
3354,3451,2,0.13
3354,15346,2,0.13
3354,29251,2,0.13
3451,15346,2,0.13
15346,28275,2,0.13
18963,20307,2,0.13
8737,27233,2,0.13
4564,18465,2,0.13
5183,5688,2,0.13
18601,22944,2,0.13
8899,10146,2,0.13
4852,19415,2,0.13
10146,20526,2,0.13
11823,15556,2,0.13
11823,15565,2,0.13
11823,17032,2,0.13
11823,20526,2,0.13
11823,28518,2,0.13
10146,18465,2,0.13
10502,18465,2,0.13
17945,18465,2,0.13
15556,20526,2,0.13
15556,28518,2,0.13
15565,17032,2,0.13
15565,20526,2,0.13
15565,28518,2,0.13
17032,20526,2,0.13
20526,28518,2,0.13
9743,13789,2,0.13
9743,16393,2,0.13
13185,19590,2,0.13
644,23298,2,0.13
5042,20882,2,0.13
2322,10746,2,0.13
10746,16757,2,0.13
4138,18963,2,0.13
9318,20307,2,0.13
19590,23181,2,0.13
5126,5302,2,0.13
5126,26593,2,0.13
5126,26594,2,0.13
7889,26594,2,0.13
19590,24782,2,0.13
5807,9743,2,0.13
18465,24832,2,0.13
14033,26064,2,0.13
14038,26064,2,0.13
1812,1868,2,0.13
1812,5183,2,0.13
1812,5688,2,0.13
1812,18465,2,0.13
15556,15565,2,0.13
15556,17032,2,0.13
6959,11823,2,0.13
6959,15556,2,0.13
6959,15565,2,0.13
6959,20526,2,0.13
6963,11823,2,0.13
6963,15556,2,0.13
6963,15565,2,0.13
6963,20526,2,0.13
10146,11823,2,0.13
10146,15556,2,0.13
10146,15565,2,0.13
4852,22109,2,0.13
5673,13740,2,0.13
18668,22852,2,0.13
4062,21931,2,0.13
21931,29602,2,0.13
11256,11430,2,0.13
11256,11431,2,0.13
11256,14647,2,0.13
19590,24948,2,0.13
19590,25994,2,0.13
24782,24948,2,0.13
24782,25994,2,0.13
24782,26593,2,0.13
24782,26594,2,0.13
24948,26593,2,0.13
1378,1383,2,0.13
4726,29602,2,0.13
4817,6516,2,0.13
4817,11256,2,0.13
4817,11430,2,0.13
3668,20526,2,0.13
14647,17032,2,0.13
14647,19427,2,0.13
14647,23992,2,0.13
19427,23992,2,0.13
4817,11431,2,0.13
4817,14647,2,0.13
4817,17032,2,0.13
4817,19427,2,0.13
4817,23992,2,0.13
4817,29289,2,0.13
6516,11256,2,0.13
6516,11430,2,0.13
6516,14647,2,0.13
6516,17032,2,0.13
6516,23992,2,0.13
6516,29289,2,0.13
2869,4852,2,0.13
10146,18918,2,0.13
10146,19394,2,0.13
19394,28518,2,0.13
5183,10502,2,0.13
5183,17945,2,0.13
5183,18465,2,0.13
5183,24832,2,0.13
5688,18465,2,0.13
18601,26967,2,0.13
6469,11422,2,0.13
11430,23992,2,0.13
11430,29289,2,0.13
11431,14647,2,0.13
11431,19427,2,0.13
11431,23992,2,0.13
4062,20852,2,0.13
19590,20852,2,0.13
3369,20337,2,0.13
20307,23181,2,0.13
3389,7531,2,0.13
3389,12725,2,0.13
3389,19712,2,0.13
11256,19427,2,0.13
11256,23992,2,0.13
11256,29289,2,0.13
11430,11431,2,0.13
11430,14647,2,0.13
11430,19427,2,0.13
4852,26967,2,0.13
721,5670,2,0.13
721,10146,2,0.13
3946,18099,2,0.13
3946,25988,2,0.13
4673,6126,2,0.13
4673,18099,2,0.13
4673,25988,2,0.13
5773,6126,2,0.13
5773,18099,2,0.13
6126,18099,2,0.13
6126,25988,2,0.13
82,14216,2,0.13
82,16720,2,0.13
275,3919,2,0.13
275,4622,2,0.13
275,14216,2,0.13
275,16720,2,0.13
2868,20852,2,0.13
21871,23291,2,0.13
6760,20307,2,0.13
8342,20307,2,0.13
5773,17848,2,0.13
5782,29932,2,0.13
3460,20307,2,0.13
11422,20337,2,0.13
3973,5673,2,0.13
82,275,2,0.13
82,3919,2,0.13
82,4622,2,0.13
3668,6959,2,0.13
3668,6963,2,0.13
3668,11823,2,0.13
3668,15556,2,0.13
3668,15565,2,0.13
3274,11245,2,0.13
3274,20180,2,0.13
3274,23298,2,0.13
4574,20180,2,0.13
4574,23298,2,0.13
11245,20180,2,0.13
11245,23298,2,0.13
20180,23298,2,0.13
2097,15582,2,0.13
3919,4622,2,0.13
3919,16720,2,0.13
3919,19590,2,0.13
4622,16720,2,0.13
16720,19590,2,0.13
12618,15232,2,0.13
12618,23291,2,0.13
15582,22693,2,0.13
15582,28644,2,0.13
17749,20307,2,0.13
17749,22693,2,0.13
17749,28644,2,0.13
20307,28644,2,0.13
22693,28644,2,0.13
3432,20307,2,0.13
3432,20882,2,0.13
3432,25560,2,0.13
24057,29217,2,0.13
2690,6003,2,0.13
6723,20307,2,0.13
1378,11468,2,0.13
23181,23291,2,0.13
3274,4574,2,0.13
4019,24832,2,0.13
10146,22270,2,0.13
17074,22099,2,0.13
17032,20429,2,0.13
17074,20429,2,0.13
3946,4673,2,0.13
5807,24832,2,0.13
3355,24487,2,0.13
3355,24489,2,0.13
3355,28932,2,0.13
10637,10640,2,0.13
721,4549,2,0.13
2097,20307,2,0.13
2097,22693,2,0.13
2097,28644,2,0.13
15582,17749,2,0.13
5746,13173,2,0.13
5746,14433,2,0.13
1441,6469,2,0.13
3660,6469,2,0.13
3770,13740,2,0.13
9753,13108,2,0.13
13740,24031,2,0.13
1812,10006,2,0.13
1812,10008,2,0.13
1812,10957,2,0.13
2829,10006,2,0.13
2829,10008,2,0.13
3430,6540,2,0.13
2097,17749,2,0.13
18099,25988,2,0.13
1097,17074,2,0.13
2829,17032,2,0.13
2829,17945,2,0.13
2829,28136,2,0.13
4455,6698,2,0.13
10006,28518,2,0.13
10008,10957,2,0.13
10008,17032,2,0.13
10008,17945,2,0.13
10008,28136,2,0.13
6540,20307,2,0.13
6540,20882,2,0.13
6540,23291,2,0.13
6540,29289,2,0.13
2498,3430,2,0.13
2498,22685,2,0.13
17975,28518,2,0.13
10957,28518,2,0.13
1812,2829,2,0.13
82,3770,2,0.13
82,13108,2,0.13
3770,9753,2,0.13
11437,28138,2,0.13
11437,28932,2,0.13
19415,22606,2,0.13
4564,14653,2,0.13
5670,9142,2,0.13
3430,19816,2,0.13
5673,21000,2,0.13
19590,21000,2,0.13
19816,21000,2,0.13
19816,25560,2,0.13
2829,10957,2,0.13
10006,28136,2,0.13
19415,28932,2,0.13
1097,1812,2,0.13
1812,22099,2,0.13
5746,9871,2,0.13
5746,11437,2,0.13
9871,11437,2,0.13
22109,23291,2,0.13
2865,6469,2,0.13
2936,22184,2,0.13
3389,16393,2,0.13
3389,19816,2,0.13
3389,21000,2,0.13
10957,17032,2,0.13
10957,17945,2,0.13
10957,28136,2,0.13
4852,20498,2,0.13
5183,8852,2,0.13
9871,19415,2,0.13
9871,22099,2,0.13
9871,22606,2,0.13
9871,25560,2,0.13
9871,28138,2,0.13
9871,28932,2,0.13
11437,19415,2,0.13
11437,22099,2,0.13
11437,22606,2,0.13
10146,14653,2,0.13
10006,10008,2,0.13
10006,10957,2,0.13
10006,17032,2,0.13
10006,17945,2,0.13
11437,25560,2,0.13
4549,12862,2,0.13
4549,22230,2,0.13
1097,11497,2,0.13
11497,22099,2,0.13
1097,9871,2,0.13
1097,11437,2,0.13
4019,5746,2,0.13
5302,6710,2,0.13
5302,6721,2,0.13
5746,6721,2,0.13
8546,28136,2,0.13
1097,22123,2,0.13
1871,24832,2,0.13
17032,28136,2,0.13
4852,7528,2,0.13
1788,4159,2,0.13
4159,8852,2,0.13
3383,13850,2,0.13
3383,17299,2,0.13
3383,22295,2,0.13
21468,26064,2,0.13
17945,24749,2,0.13
1538,2697,2,0.13
1538,5746,2,0.13
5746,20692,2,0.13
5685,27898,2,0.13
6003,8583,2,0.13
5756,19816,2,0.13
22442,23018,2,0.13
20307,23296,2,0.13
3430,21135,2,0.13
1812,6516,2,0.13
6516,17945,2,0.13
657,1097,2,0.13
657,22099,2,0.13
4564,19926,2,0.13
5746,25503,2,0.13
1845,1849,2,0.13
3658,6003,2,0.13
1871,28518,2,0.13
22123,24832,2,0.13
4852,12968,2,0.13
5746,10717,2,0.13
5746,16803,2,0.13
1738,2868,2,0.13
15508,20337,2,0.13
4564,19434,2,0.13
3658,18163,2,0.13
6003,17032,2,0.13
6003,18542,2,0.13
2868,18674,2,0.13
5688,18674,2,0.13
1812,9539,2,0.13
9539,17945,2,0.13
10473,19689,2,0.13
10473,21468,2,0.13
10473,21576,2,0.13
10473,22780,2,0.13
18163,18953,2,0.13
1788,23992,2,0.13
51,1812,2,0.13
51,1835,2,0.13
51,24749,2,0.13
13850,21576,2,0.13
13850,22780,2,0.13
18688,19689,2,0.13
19689,21468,2,0.13
19689,21576,2,0.13
19689,22780,2,0.13
4726,5673,2,0.13
2849,10146,2,0.13
2849,10473,2,0.13
2849,13850,2,0.13
2849,18688,2,0.13
2849,19689,2,0.13
2849,21468,2,0.13
5670,22107,2,0.13
8674,17032,2,0.13
3658,10502,2,0.13
1931,8663,2,0.13
1931,20337,2,0.13
10146,22230,2,0.13
2220,3930,2,0.13
2220,5746,2,0.13
10146,24568,2,0.13
22362,24568,2,0.13
4564,5606,2,0.13
2849,21576,2,0.13
2849,22780,2,0.13
10146,10473,2,0.13
10146,18688,2,0.13
10146,19689,2,0.13
13850,18688,2,0.13
13850,19689,2,0.13
13850,21468,2,0.13
19590,20534,2,0.13
10435,20812,2,0.13
10435,28605,2,0.13
19804,20812,2,0.13
19804,28275,2,0.13
19804,28605,2,0.13
25560,28605,2,0.13
28138,28605,2,0.13
28275,28605,2,0.13
1788,4209,2,0.13
1788,10435,2,0.13
1788,19804,2,0.13
1788,28605,2,0.13
4062,4209,2,0.13
4062,10435,2,0.13
1930,8663,2,0.13
1851,21468,2,0.13
19816,20882,2,0.13
2591,4249,2,0.13
815,20337,2,0.13
1911,5782,2,0.13
5782,9870,2,0.13
4062,19804,2,0.13
4062,28605,2,0.13
4209,10435,2,0.13
4209,19804,2,0.13
4209,28605,2,0.13
10435,19804,2,0.13
1886,21991,2,0.13
2028,19590,2,0.13
2397,21991,2,0.13
19438,19590,2,0.13
10954,20882,2,0.13
10146,21468,2,0.13
10146,21576,2,0.13
10146,22780,2,0.13
10473,13850,2,0.13
10473,18688,2,0.13
1846,3481,2,0.13
1846,18090,2,0.13
10146,10621,2,0.13
10621,18090,2,0.13
18090,24832,2,0.13
1851,2849,2,0.13
1851,10473,2,0.13
1851,13850,2,0.13
1851,18688,2,0.13
1851,19689,2,0.13
1851,22780,2,0.13
5790,9575,2,0.13
5790,15649,2,0.13
5790,18090,2,0.13
5790,22303,2,0.13
5790,26967,2,0.13
10146,22303,2,0.13
18090,22303,2,0.13
4170,13850,2,0.13
5782,11431,2,0.13
5782,23975,2,0.13
10502,19415,2,0.13
3464,5746,2,0.13
5782,15701,2,0.13
7821,19646,2,0.13
20786,21397,2,0.13
3658,10114,2,0.13
10114,10146,2,0.13
18888,22862,2,0.13
18888,28138,2,0.13
809,5746,2,0.13
1153,17032,2,0.13
19953,28139,2,0.13
1153,17299,2,0.13
1153,22295,2,0.13
1153,29932,2,0.13
17032,20882,2,0.13
17032,29932,2,0.13
17299,29932,2,0.13
20882,29932,2,0.13
22295,29932,2,0.13
1851,21576,2,0.13
4611,20337,2,0.13
13740,28275,2,0.13
7821,14033,2,0.13
5782,28413,2,0.13
12618,15649,2,0.13
3930,5746,2,0.13
7821,23018,2,0.13
2135,27267,2,0.13
3451,15582,2,0.13
15582,24057,2,0.13
20786,23992,2,0.13
6629,23992,2,0.13
7821,17951,2,0.13
1815,5746,2,0.13
1815,25560,2,0.13
3355,3658,2,0.13
15649,24620,2,0.13
24620,24746,2,0.13
1812,20098,2,0.13
3930,6197,2,0.13
3930,10146,2,0.13
3930,12774,2,0.13
3930,14377,2,0.13
3930,17338,2,0.13
3930,20350,2,0.13
5746,6197,2,0.13
5746,12774,2,0.13
5746,14377,2,0.13
132,1930,2,0.13
132,1931,2,0.13
132,8663,2,0.13
132,20337,2,0.13
10146,20350,2,0.13
12774,14377,2,0.13
14377,17338,2,0.13
14377,20350,2,0.13
17338,20350,2,0.13
